email,valid,reason
jxiimz51@hotmail.com,1,Valid domain
j9igc9270efdn@example.org,,All SMTP servers failed
7idklh@invalidomain789.net,,No MX records found
hzwz6@fakezone123.com,,No MX records found
9qzgfin@hotmail.com,1,Valid domain
hy38q02@notreal.tech,,No MX records found
tvcezioxzpgp@fakemail.io,,No MX records found
scgpcvh@hotmail.com,1,Valid domain
uzrp8aa@nonexistent456.com,,No MX records found
csyfk97wz@fakezone123.com,,No MX records found
072zy3@notreal.tech,,No MX records found
xaze20m8135qm@nonexistent456.com,,No MX records found
73qrbj@hotmail.com,1,Valid domain
nwbfru24et7@gmail.com,1,Valid domain
p8iyc33j@notreal.tech,,No MX records found
22wq48e7u8m@invalidomain789.net,,No MX records found
92w4bxvz@nonexistent456.com,,No MX records found
psu1pba@gmail.com,1,Valid domain
3mlsjeidfes0@hotmail.com,1,Valid domain
x57gc3@gmail.com,1,Valid domain
lp29s0jw8ll@hotmail.com,1,Valid domain
wienc3r4@nonexistent456.com,,No MX records found
wdh4yxbppwywr1@nonexistent456.com,,No MX records found
rgubm@invalidomain789.net,,No MX records found
69s22mir@fakezone123.com,,No MX records found
5lrgwky0ez@testbox.xyz,,No MX records found
hy7wzxf1@testbox.xyz,,No MX records found
vf00sr@invalidomain789.net,,No MX records found
0o367s37ecqf@yahoo.com,1,Valid domain
gt0ihvp8o0az9@fakemail.io,,No MX records found
6ovh338@gmail.com,1,Valid domain
72be2wc1g@fakemail.io,,No MX records found
is5hb7ffbl@fakemail.io,,No MX records found
oni4usr8lo@nonexistent456.com,,No MX records found
tukesvnf@testbox.xyz,,No MX records found
ij8o6ofve1su@fakezone123.com,,No MX records found
t7mct8bgek1va2@yahoo.com,1,Valid domain
7wokw770v@notreal.tech,,No MX records found
vc7r1zlvqgt8oq@gmail.com,1,Valid domain
uu1lt16ire8ff@notreal.tech,,No MX records found
g11fgbe6e9@fakezone123.com,,No MX records found
exzp0w8t@yahoo.com,1,Valid domain
u4wlrkq73o1@gmail.com,1,Valid domain
307p7mb@fakezone123.com,,No MX records found
tt74yleba@fakezone123.com,,No MX records found
qey0mvj1h4h1cy@testbox.xyz,,No MX records found
zwwat7dvoe8o6@fakemail.io,,No MX records found
prj02qn5mc6jiq@gmail.com,1,Valid domain
9g7o4wu9hku@notreal.tech,,No MX records found
ga4fco3x@notreal.tech,,No MX records found
9pco67@yahoo.com,1,Valid domain
ck6kt1hrwp69@nonexistent456.com,,No MX records found
9tq3g@yahoo.com,1,Valid domain
v41m5hofw7@fakemail.io,,No MX records found
165ji58mu9l@gmail.com,1,Valid domain
4mqi4mb@nonexistent456.com,,No MX records found
3zrtrbkz5pkn@yahoo.com,1,Valid domain
j87mrju4ndot@invalidomain789.net,,No MX records found
mpxeiwl1ep0@gmail.com,1,Valid domain
mlum6@notreal.tech,,No MX records found
smp9kq9091f@yahoo.com,1,Valid domain
sypj1u4r1jvs8@testbox.xyz,,No MX records found
0yahizsa8@hotmail.com,1,Valid domain
vlfwpi6f0@hotmail.com,1,Valid domain
g3sxpj20@invalidomain789.net,,No MX records found
0kbyc@gmail.com,1,Valid domain
zm3ebinzbolybe@gmail.com,1,Valid domain
y508s47a4quz@fakemail.io,,No MX records found
n7ugou7hw@fakemail.io,,No MX records found
7kq4mqng3um@gmail.com,1,Valid domain
k22dowwd5wo3yj@hotmail.com,1,Valid domain
5hr4z98@notreal.tech,,No MX records found
00tq9h@nonexistent456.com,,No MX records found
vkxjg6yjucujo7@hotmail.com,1,Valid domain
omauqea4hbgky@fakezone123.com,,No MX records found
a99rrr@example.org,,All SMTP servers failed
5vs0l1hjkjot@nonexistent456.com,,No MX records found
ve32l57cnemqz@gmail.com,1,Valid domain
fwlhunrmjn@fakezone123.com,,No MX records found
y5pvz5hcj3ah5w@yahoo.com,1,Valid domain
wpzm89@invalidomain789.net,,No MX records found
cgcc6@nonexistent456.com,,No MX records found
z5y8wjqjshu@nonexistent456.com,,No MX records found
z9kjer7rscojli@fakezone123.com,,No MX records found
200us@yahoo.com,1,Valid domain
wg9mcvgc@hotmail.com,1,Valid domain
zn6cwsv@fakemail.io,,No MX records found
032bhm6@example.org,,All SMTP servers failed
qazj9eugy@fakemail.io,,No MX records found
wqw9busj@nonexistent456.com,,No MX records found
dk9foqsmk7le@fakemail.io,,No MX records found
d564mokw0u@yahoo.com,1,Valid domain
myqiyms89db0@example.org,,All SMTP servers failed
okla3cd@hotmail.com,1,Valid domain
5zxrp99rl162u@fakezone123.com,,No MX records found
0389avs5a82pxp@nonexistent456.com,,No MX records found
sn8ybf6z@nonexistent456.com,,No MX records found
zyxn4z7y428f@fakemail.io,,No MX records found
2uk9pia4k@testbox.xyz,,No MX records found
ussirt2v1@example.org,,All SMTP servers failed
m2zp9fknq@yahoo.com,1,Valid domain
g90gg4@fakemail.io,,No MX records found
9een1tdv7v2ae@testbox.xyz,,No MX records found
tt3wdqsjz6y@nonexistent456.com,,No MX records found
yfomiich5p2rl@yahoo.com,1,Valid domain
j17349@gmail.com,1,Valid domain
aouct3y52ydvl@example.org,,All SMTP servers failed
bvc9pq@fakemail.io,,No MX records found
uasopqwjd8@gmail.com,1,Valid domain
lwioceo9dc7oa5@fakezone123.com,,No MX records found
esllz6rq@gmail.com,1,Valid domain
zrpaj@notreal.tech,,No MX records found
s5zyl@example.org,,All SMTP servers failed
ulewv5rkpvvb2@testbox.xyz,,No MX records found
6ssgbqfbk@testbox.xyz,,No MX records found
5j9ohen@hotmail.com,1,Valid domain
m5a10z6x1fin5@testbox.xyz,,No MX records found
z87oijtrtfi3l@invalidomain789.net,,No MX records found
c2vhu8dtth7@yahoo.com,1,Valid domain
2t84uishs7eozw@testbox.xyz,,No MX records found
zpwwnl4m@notreal.tech,,No MX records found
9d8of5m7f5l@hotmail.com,1,Valid domain
sqoaml@example.org,,All SMTP servers failed
hskfo9@hotmail.com,1,Valid domain
7sus5@testbox.xyz,,No MX records found
a0il1mfsalh@fakezone123.com,,No MX records found
issim3e8hz@yahoo.com,1,Valid domain
2fpx1jqblo@example.org,,All SMTP servers failed
eu3gfauv@example.org,,All SMTP servers failed
fwomt42zkv@testbox.xyz,,No MX records found
a5t3q79tt@gmail.com,1,Valid domain
n4mbhbsbb@fakezone123.com,,No MX records found
gflr27ul40y@example.org,,All SMTP servers failed
epwwski@yahoo.com,1,Valid domain
xjn5mar5q0hx@example.org,,All SMTP servers failed
nwo5vcya5xvxm@yahoo.com,1,Valid domain
wss18a32x74@gmail.com,1,Valid domain
shiftofvx7on@invalidomain789.net,,No MX records found
nf7xecl@invalidomain789.net,,No MX records found
0dig8ox5brw9cu@fakemail.io,,No MX records found
vyl785bvn48fx@fakemail.io,,No MX records found
e2xgwbqbj@fakezone123.com,,No MX records found
lb41v2wd38mxx@nonexistent456.com,,No MX records found
3ba9spz7b04lw@fakezone123.com,,No MX records found
6l74k8toeb@notreal.tech,,No MX records found
ov4pcdhnqqm06@fakemail.io,,No MX records found
onzy3vd2ls0@example.org,,All SMTP servers failed
bhwxvqpzhrx2yn@invalidomain789.net,,No MX records found
8xfqmpac480ink@nonexistent456.com,,No MX records found
wyqybe10m@testbox.xyz,,No MX records found
ki28dj5@notreal.tech,,No MX records found
lkz73e1@fakemail.io,,No MX records found
lb89somdrtr55@example.org,,All SMTP servers failed
zh1qxacy@testbox.xyz,,No MX records found
59fwsm98ko3@hotmail.com,1,Valid domain
s6t2p3ho@invalidomain789.net,,No MX records found
jgp7q2ida@gmail.com,1,Valid domain
j4wf01hpg@fakemail.io,,No MX records found
qd6z971js@fakezone123.com,,No MX records found
jtqbe06y8k@hotmail.com,1,Valid domain
7pbc40q@hotmail.com,1,Valid domain
f1mgif2oh4q@example.org,,All SMTP servers failed
1avap5@hotmail.com,1,Valid domain
mkv8f7@nonexistent456.com,,No MX records found
agy677@gmail.com,1,Valid domain
92gjg5qn4u2kyg@example.org,,All SMTP servers failed
b4kox97a86@gmail.com,1,Valid domain
d252boyxk568yn@fakezone123.com,,No MX records found
ebl2lbt@notreal.tech,,No MX records found
nlf1ncj49e@nonexistent456.com,,No MX records found
hs1f7b1mq4jdl@hotmail.com,1,Valid domain
5w1wck4k9e66@notreal.tech,,No MX records found
c59jy0a65n04zm@nonexistent456.com,,No MX records found
8kn8lmjb28qp@fakemail.io,,No MX records found
13y4ejqeyd@hotmail.com,1,Valid domain
paku9g@nonexistent456.com,,No MX records found
bgd3bd@example.org,,All SMTP servers failed
ydummkho@invalidomain789.net,,No MX records found
pzgdyua@testbox.xyz,,No MX records found
e2bqb@yahoo.com,1,Valid domain
igq2dczn5v9c@notreal.tech,,No MX records found
x6udonu6ys@testbox.xyz,,No MX records found
gym3l7n@hotmail.com,1,Valid domain
8l7b1cdrcggn@invalidomain789.net,,No MX records found
ifs70@example.org,,All SMTP servers failed
h1t1fojs0@testbox.xyz,,No MX records found
i6gq65e4oyod4w@hotmail.com,1,Valid domain
oxbq1si@nonexistent456.com,,No MX records found
sfe9iu9y@fakezone123.com,,No MX records found
9z4ez8l6ndxr0m@gmail.com,1,Valid domain
h2fxc73y@notreal.tech,,No MX records found
urdbxdx8oej@example.org,,All SMTP servers failed
1jj647vndh1e@testbox.xyz,,No MX records found
zyzs0awf6njh8@notreal.tech,,No MX records found
wvuhy8@gmail.com,1,Valid domain
czz8r1y@fakezone123.com,,No MX records found
q0bbl1x41xw@invalidomain789.net,,No MX records found
dnph4hk@yahoo.com,1,Valid domain
p9n7any6ix8@invalidomain789.net,,No MX records found
c2dgwd@testbox.xyz,,No MX records found
b25mtvhfmtv@nonexistent456.com,,No MX records found
8tg02lrge@yahoo.com,1,Valid domain
7jioyra@gmail.com,1,Valid domain
n5l11uv@gmail.com,1,Valid domain
6a20lo0ozg@nonexistent456.com,,No MX records found
k8b7e@invalidomain789.net,,No MX records found
3x65l@nonexistent456.com,,No MX records found
ysznn@example.org,,All SMTP servers failed
eiqdut2nu5ue@hotmail.com,1,Valid domain
4ko6h@example.org,,All SMTP servers failed
5j5stq5j1fm49@yahoo.com,1,Valid domain
vzpagsohg@invalidomain789.net,,No MX records found
tr9gu6izf2@hotmail.com,1,Valid domain
mvyz3or@yahoo.com,1,Valid domain
p0obec2cff1ce@hotmail.com,1,Valid domain
329opd3lb0d@invalidomain789.net,,No MX records found
llnqhm6813rn@testbox.xyz,,No MX records found
57zobephqpavh@nonexistent456.com,,No MX records found
ktnim@hotmail.com,1,Valid domain
ta1hv11@hotmail.com,1,Valid domain
tgspq6l1d0eph@nonexistent456.com,,No MX records found
yf5yekv7b2@nonexistent456.com,,No MX records found
pph3luca3@fakemail.io,,No MX records found
l36gfs79@notreal.tech,,No MX records found
p8x5be3k@fakemail.io,,No MX records found
9lr2ey9cx@invalidomain789.net,,No MX records found
bc1qwe0u@yahoo.com,1,Valid domain
617me8hxyi@example.org,,All SMTP servers failed
xpfpz1gdn@example.org,,All SMTP servers failed
im768g0wb@invalidomain789.net,,No MX records found
n4duufonw63zz@hotmail.com,1,Valid domain
fawivjysbyscr@nonexistent456.com,,No MX records found
2snqo3rm@notreal.tech,,No MX records found
dbo9k442jni@fakemail.io,,No MX records found
x7s1m2u2@notreal.tech,,No MX records found
rlmh563qlvc13@gmail.com,1,Valid domain
oghko@fakezone123.com,,No MX records found
i1uq8hru@yahoo.com,1,Valid domain
ku0kvhp@example.org,,All SMTP servers failed
yh1oo@example.org,,All SMTP servers failed
e7suxm0cpc1iz@invalidomain789.net,,No MX records found
wdzhb2pehzz@nonexistent456.com,,No MX records found
i534ax0yzq2ge@fakemail.io,,No MX records found
tuox3@nonexistent456.com,,No MX records found
aix4wli2j@fakezone123.com,,No MX records found
vqna402torvw@notreal.tech,,No MX records found
foqghdjaq@invalidomain789.net,,No MX records found
b03lgs70fhc7@example.org,,All SMTP servers failed
tldqolxk3@testbox.xyz,,No MX records found
fiwbare@example.org,,All SMTP servers failed
3l9byfwoz8uv7@hotmail.com,1,Valid domain
oz0rg3ew@notreal.tech,,No MX records found
648f59gpqv9f@example.org,,All SMTP servers failed
6zgzglcihqloi@notreal.tech,,No MX records found
wljdfq2d@gmail.com,1,Valid domain
m4hv5czq2r@fakezone123.com,,No MX records found
c8baoeisspg379@hotmail.com,1,Valid domain
y1gauzq5f9z9@nonexistent456.com,,No MX records found
cece473uj@testbox.xyz,,No MX records found
jr6m108ljay6m@example.org,,All SMTP servers failed
zojqt0@fakezone123.com,,No MX records found
koqomyxy8out1@nonexistent456.com,,No MX records found
pk63iu@hotmail.com,1,Valid domain
hq3yfc@testbox.xyz,,No MX records found
9s674pfmyadn@gmail.com,1,Valid domain
u2qb2z00bk8g@nonexistent456.com,,No MX records found
jvjfguvlwc@yahoo.com,1,Valid domain
5h4nv90z@fakemail.io,,No MX records found
hj33wev6p9t@yahoo.com,1,Valid domain
rotsl@yahoo.com,1,Valid domain
ch5x75djluzy@gmail.com,1,Valid domain
wjsxdxu6fhlf@gmail.com,1,Valid domain
3yapxh6q5dfe1@hotmail.com,1,Valid domain
w70rp@invalidomain789.net,,No MX records found
di7cvi8rwq3bk@testbox.xyz,,No MX records found
ndibxopn6o45@nonexistent456.com,,No MX records found
m23tke28uyf@fakemail.io,,No MX records found
5qoosbw7hkdx22@testbox.xyz,,No MX records found
ibdl4@fakezone123.com,,No MX records found
vh9o2t86fd3bjk@yahoo.com,1,Valid domain
tqflxhyyd@invalidomain789.net,,No MX records found
gvztiy2adi9@notreal.tech,,No MX records found
nfmec@hotmail.com,1,Valid domain
x3k7u4hbv6@example.org,,All SMTP servers failed
196xubtluxgpdu@nonexistent456.com,,No MX records found
q3i1mwj@fakezone123.com,,No MX records found
3ql83w6dxqkq@gmail.com,1,Valid domain
s8wkjc3jx@testbox.xyz,,No MX records found
lllfgyln3tnrxa@notreal.tech,,No MX records found
lt5c7lj87ui@fakezone123.com,,No MX records found
64n3xyxx10@yahoo.com,1,Valid domain
bxd49y5dylk@fakemail.io,,No MX records found
l1pxoqp@hotmail.com,1,Valid domain
bzbkp2le6i@fakezone123.com,,No MX records found
vj180het@yahoo.com,1,Valid domain
p0kogej@yahoo.com,1,Valid domain
1ic95lo1@fakemail.io,,No MX records found
4rb87g7jbx@fakemail.io,,No MX records found
o6r5t@hotmail.com,1,Valid domain
xi2cgek0@nonexistent456.com,,No MX records found
4jkhirf@gmail.com,1,Valid domain
m2cgilwhq@invalidomain789.net,,No MX records found
6g9jr@invalidomain789.net,,No MX records found
qcv3e5@testbox.xyz,,No MX records found
yxk5cufswp7@notreal.tech,,No MX records found
gpwh20tfw05u@fakezone123.com,,No MX records found
o8ni05b@example.org,,All SMTP servers failed
ufy3kisiqcia@nonexistent456.com,,No MX records found
0csbv@example.org,,All SMTP servers failed
4ya6ojdx@fakezone123.com,,No MX records found
6xhmws@fakezone123.com,,No MX records found
b3jmzmm@fakemail.io,,No MX records found
9rfbnlt3fwm2@notreal.tech,,No MX records found
z0ptp@fakezone123.com,,No MX records found
q9e8vz84@invalidomain789.net,,No MX records found
a030r2b3d@hotmail.com,1,Valid domain
dtpj1@fakezone123.com,,No MX records found
34eieefe@notreal.tech,,No MX records found
ta4l2wyvniljb@example.org,,All SMTP servers failed
6idmcjzjznlf@notreal.tech,,No MX records found
9iw6oqtw47zdv@nonexistent456.com,,No MX records found
0uk3o36@fakemail.io,,No MX records found
pm9kjv2zm@nonexistent456.com,,No MX records found
6mzvb3ior@fakemail.io,,No MX records found
v5z9o@fakezone123.com,,No MX records found
vgie2i1pvlb@gmail.com,1,Valid domain
g86nfx@testbox.xyz,,No MX records found
5kllaitces@example.org,,All SMTP servers failed
fp50j8@gmail.com,1,Valid domain
2i1vsw@testbox.xyz,,No MX records found
tjdu7fld@gmail.com,1,Valid domain
3jrerv34@fakemail.io,,No MX records found
7l5vm1thfwdi@testbox.xyz,,No MX records found
emjz64e4@example.org,,All SMTP servers failed
2x9w7u6jb9d2@fakezone123.com,,No MX records found
g42gvnil4u2x8@fakezone123.com,,No MX records found
9qtll3f@notreal.tech,,No MX records found
plgrq21kfsgov@notreal.tech,,No MX records found
qlsnojvlo@fakemail.io,,No MX records found
ti0cowfyffrf@gmail.com,1,Valid domain
7f1qz@testbox.xyz,,No MX records found
y5p6lxpz@invalidomain789.net,,No MX records found
jdfev@fakemail.io,,No MX records found
ba0yvygivs@example.org,,All SMTP servers failed
y4x7ttqh9ne6@hotmail.com,1,Valid domain
xyvr5frfj@yahoo.com,1,Valid domain
6su4vexs@notreal.tech,,No MX records found
lsozmb0t6q@fakemail.io,,No MX records found
zp2g0krxm449zw@fakezone123.com,,No MX records found
ju5nhl@example.org,,All SMTP servers failed
qehzwm75e@yahoo.com,1,Valid domain
m3qluvtpo08@nonexistent456.com,,No MX records found
re5qu130@nonexistent456.com,,No MX records found
06eax@hotmail.com,1,Valid domain
uu3cp23icztir6@notreal.tech,,No MX records found
ur3c4fd@fakemail.io,,No MX records found
x7rla@fakemail.io,,No MX records found
ifl58@nonexistent456.com,,No MX records found
5yd8s6ax4@example.org,,All SMTP servers failed
iqvc5la3vay9@gmail.com,1,Valid domain
z7y27o8s1m2a@gmail.com,1,Valid domain
sjlovgxf@hotmail.com,1,Valid domain
b96h8ae@nonexistent456.com,,No MX records found
5gmjoa622ne0@example.org,,All SMTP servers failed
yef4bs@notreal.tech,,No MX records found
2q14gp4@fakezone123.com,,No MX records found
c9f1h6qk3@testbox.xyz,,No MX records found
0961gq4j@notreal.tech,,No MX records found
n9cpqostaupc@nonexistent456.com,,No MX records found
0eooght1a863@nonexistent456.com,,No MX records found
t6r9dsrock@testbox.xyz,,No MX records found
5qyj5xc@example.org,,All SMTP servers failed
sromur7w67aj@fakezone123.com,,No MX records found
c84md25lfceogm@fakezone123.com,,No MX records found
9g0evqf1l1e@nonexistent456.com,,No MX records found
5alfk8v2h@gmail.com,1,Valid domain
2tvkbt7ogj4rns@nonexistent456.com,,No MX records found
5mlaq369@gmail.com,1,Valid domain
cqy41zdj9r3@fakemail.io,,No MX records found
5o7ejqtcifu@nonexistent456.com,,No MX records found
3gksh5n0ny@fakezone123.com,,No MX records found
hwwdktqgu2od@nonexistent456.com,,No MX records found
vc2bq1t@testbox.xyz,,No MX records found
9y64f6@example.org,,All SMTP servers failed
siuyx0@hotmail.com,1,Valid domain
d72zuzn@fakezone123.com,,No MX records found
lz6fdt6w@gmail.com,1,Valid domain
hnqoe4cgv6t8v7@yahoo.com,1,Valid domain
34qd2t@fakemail.io,,No MX records found
iwg201hccs6@hotmail.com,1,Valid domain
sl3mpgfblay6t@fakemail.io,,No MX records found
0ljig3h25i1@nonexistent456.com,,No MX records found
w04qyiza1@fakezone123.com,,No MX records found
d459swe@hotmail.com,1,Valid domain
ze1g8k14@hotmail.com,1,Valid domain
6d6tw3@hotmail.com,1,Valid domain
47pdvq@example.org,,All SMTP servers failed
jhyd9rn3lxvbm@hotmail.com,1,Valid domain
b3futif@yahoo.com,1,Valid domain
pl6ttfwan04soz@gmail.com,1,Valid domain
2gqu2b8aa087s@gmail.com,1,Valid domain
5l81ubeukv@testbox.xyz,,No MX records found
o3a8u6t12435cx@testbox.xyz,,No MX records found
ucqpyy2s9@testbox.xyz,,No MX records found
pbcbhr3rnh0z@fakezone123.com,,No MX records found
x38mgfa@nonexistent456.com,,No MX records found
lttdc8b@testbox.xyz,,No MX records found
jmr37fb0p@gmail.com,1,Valid domain
67qku4gfcd@nonexistent456.com,,No MX records found
lr1jnyq4l@fakemail.io,,No MX records found
ik0chbx@gmail.com,1,Valid domain
g3n1rzmam8x8sr@notreal.tech,,No MX records found
hqrdu7hrf31z@gmail.com,1,Valid domain
a7j7eqswqo@testbox.xyz,,No MX records found
qikjycbs5md8@fakemail.io,,No MX records found
q0zo2da4e7@example.org,,All SMTP servers failed
u0ee5r6@fakemail.io,,No MX records found
6mh9thk1amvy@hotmail.com,1,Valid domain
3lijk@fakemail.io,,No MX records found
jjmluhum9kp@notreal.tech,,No MX records found
g3s1exv4cq1j@nonexistent456.com,,No MX records found
a5pm7xtjp1@testbox.xyz,,No MX records found
ynm3yne@gmail.com,1,Valid domain
fgdqgi4snud@testbox.xyz,,No MX records found
z6zuc@fakezone123.com,,No MX records found
r83m8xiv@fakezone123.com,,No MX records found
4vvtepo@invalidomain789.net,,No MX records found
b368iiuzbxyzx@yahoo.com,1,Valid domain
vt17l35b62u@fakemail.io,,No MX records found
q93kqes9vrf5@testbox.xyz,,No MX records found
c7szlh@example.org,,All SMTP servers failed
ikqls5rrjxmj@example.org,,All SMTP servers failed
9x34kvlr444@nonexistent456.com,,No MX records found
e4as6pzo@notreal.tech,,No MX records found
4qrnh@testbox.xyz,,No MX records found
o9hosthi@fakezone123.com,,No MX records found
vi754yjnar38pf@nonexistent456.com,,No MX records found
